"HITID","Lat","Long","ImageUrl","Worker","Answer","Date"
"3VO4XFFP15MT60Q03Y35ONJKAPF7QP","40.6260069426","-75.1052169788","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6260069426,-75.1052169788&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:43:56 UTC 2014"
"3SBX2M1TKDNWND8H105YLBZAJNP4Q2","40.6535999421","-75.1179179891","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6535999421,-75.1179179891&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:44:04 UTC 2014"
"3MIVREZQVHYH1FXKMSSESSO6G9EKQ7","40.658547987","-75.0748329016","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.658547987,-75.0748329016&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:43:50 UTC 2014"
"30OITAWPBQ3K7QFQZ5EVT5IPES69H6","40.6468659336","-75.0903249775","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6468659336,-75.0903249775&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:44:09 UTC 2014"
"33EEIIWHK77VHQRWLW6LU1ZNW7KVQ3","40.6753552139","-75.0919138634","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6753552139,-75.0919138634&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:44:37 UTC 2014"
"3LCXHSGDLT6QSVKNIA6GPXQ2E02SEJ","40.6593987935","-75.0653850503","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6593987935,-75.0653850503&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Left side of Road","Tue Dec 16 08:44:20 UTC 2014"
"3EKTG13IZU3106HAFZXYQJHGV8MMLP","40.6100489489","-75.0616919863","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6100489489,-75.0616919863&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:44:27 UTC 2014"
"371DNNCG442AYUNBU7P67SQ25GJT8B","40.6668235531","-75.0411886586","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6668235531,-75.0411886586&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:44:47 UTC 2014"
"3Z33IC0JC0MPPRAA4UVZ869YM7I9VX","40.6571269658","-75.0811007014","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6571269658,-75.0811007014&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has Sidewalk::On Both Sides of Road","Tue Dec 16 08:44:56 UTC 2014"
"3IZPORCT1F9QBQBCTMEHKQIJKEBHR0","40.6335299047","-75.0520529735","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6335299047,-75.0520529735&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:45:09 UTC 2014"
"3XAOZ9UYRZRFVEBYEIMWNDS773EQ1A","40.6120028792","-75.1139485135","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6120028792,-75.1139485135&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:44:42 UTC 2014"
"38Z7YZ2SB32QVK7WMP72FC9TO5QQI3","40.6606418987","-75.0695319431","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6606418987,-75.0695319431&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has wide shoulder::On Both sides of Road","Tue Dec 16 08:45:18 UTC 2014"
"3S37Y8CWI8017A43D944D0HW7O5W4X","40.6636039419","-75.0882131281","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6636039419,-75.0882131281&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has wide shoulder::On Right side of Road","Tue Dec 16 08:45:29 UTC 2014"
"3SCKNODZ0XG833D8N6BOKTOF5EQN7G","40.6100194865","-75.0443882976","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6100194865,-75.0443882976&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:45:38 UTC 2014"
"3LN50BUKPVB7L9EN7FPQ7NBB0DXPLO","40.6074009725","-75.0931929389","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6074009725,-75.0931929389&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:45:56 UTC 2014"
"3CZH926SICE7QAICS9AYRUAW0K14EQ","40.6427628645","-75.0764766501","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6427628645,-75.0764766501&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has narrow shoulder::On Left side of Road","Tue Dec 16 08:45:49 UTC 2014"
"33N1S8XHHMLO96CP1E59E64BC601ZG","40.6148088774","-75.1197259385","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6148088774,-75.1197259385&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has wide shoulder::On Right side of Road","Tue Dec 16 08:46:06 UTC 2014"
"34OWYT6U3WHK3LQA5NWGTHJ4E5L9IZ","40.6563398602","-75.0835419785","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6563398602,-75.0835419785&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has Sidewalk::On Right side of Road","Tue Dec 16 08:46:18 UTC 2014"
"3J9L0X0VDFM24GAFU40VU8SCTGJW9T","40.6549254812","-75.0815553542","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6549254812,-75.0815553542&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has Sidewalk::On Left side of Road","Tue Dec 16 08:46:46 UTC 2014"
"3ZXNP4Z39RLIF3ANBTV971KQ0JS7L0","40.61107093","-75.0765449109","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.61107093,-75.0765449109&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:46:36 UTC 2014"
"3E9VAUV7BWEKY4FK1BWJB0OCA60YA8","40.6473288827","-75.0386335084","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6473288827,-75.0386335084&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:46:59 UTC 2014"
"33P2GD6NRNS4OMYH325KJEW5PMIHK8","40.6616788469","-75.056067814","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6616788469,-75.056067814&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has wide shoulder::On Both sides of Road","Tue Dec 16 08:47:08 UTC 2014"
"3538U0YQ1FUEESZ4N6PLZ73QYLIF3W","40.6369028735","-75.0960945247","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6369028735,-75.0960945247&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:46:23 UTC 2014"
"3OKP4QVBP2XKCDUK75AD40H85ACAGO","40.662045935","-75.1107739572","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.662045935,-75.1107739572&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Right side of Road","Tue Dec 16 08:47:22 UTC 2014"
"3VMV5CHJZ8FPR9TTD51UZ570TZWTGR","40.654972982","-75.0876839306","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.654972982,-75.0876839306&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has Sidewalk::On Both Sides of Road","Tue Dec 16 08:47:49 UTC 2014"
"3126F2F5F83TF34VQT2MUSLRRGWEPQ","40.6283839946","-75.0844079544","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6283839946,-75.0844079544&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 08:47:27 UTC 2014"
"3R16PJFTS3RACAAMOVL1PPN1KHWK4P","40.6339709779","-75.0410789743","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6339709779,-75.0410789743&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 08:47:36 UTC 2014"
"3XU9MCX6VOCMW08UA1BAXMCHVVUR2T","40.6602458412","-75.0705025728","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6602458412,-75.0705025728&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:47:33 UTC 2014"
"3X2LT8FDHWI2QBR5PCUHUCX19A2W85","40.6721463132","-75.109410383","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6721463132,-75.109410383&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has narrow shoulder::On Both sides of Road","Tue Dec 16 08:47:45 UTC 2014"
"3QMELQS6Y5BAE1RVX3NDNZTTB0W6RP","40.6102518227","-75.0680738431","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6102518227,-75.0680738431&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has narrow shoulder::On Right side of Road","Tue Dec 16 08:48:15 UTC 2014"
"33NKDW9FFXIJREM8GT68YH7R83TCXK","40.6725250672","-75.1130204214","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6725250672,-75.1130204214&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Road Not Visible","Tue Dec 16 08:48:42 UTC 2014"
"3IZVJEBJ6AKJGSDM7KHQ92VSKHFZ6B","40.6469509274","-75.117233922","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6469509274,-75.117233922&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Road Not Visible","Tue Dec 16 08:48:36 UTC 2014"
"31MBOZ6PAORORK5J2A3KNNC41UJCLY","40.6554129594","-75.0880079529","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6554129594,-75.0880079529&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:48:51 UTC 2014"
"3PR3LXCWSFZHTGF549WHWR6J2IQ9X0","40.6667404246","-75.0729086491","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6667404246,-75.0729086491&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:48:00 UTC 2014"
"3MVY4USGB6N280M9ETW7ACOU6T9SIS","40.6697199801","-75.0485969749","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6697199801,-75.0485969749&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:48:05 UTC 2014"
"35A1YQPVFEG12YOY2XJZH1E2S93I5I","40.6519544306","-75.1088760128","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6519544306,-75.1088760128&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:48:29 UTC 2014"
"34R3P23QHS1VJMSYSGON7PQ0CTQHW3","40.6640619768","-75.0879341391","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6640619768,-75.0879341391&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has narrow shoulder::On Left side of Road","Tue Dec 16 08:49:24 UTC 2014"
"3E22YV8GG16X99H8JS55KFF058YNPP","40.6469879375","-75.0785519269","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6469879375,-75.0785519269&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has narrow shoulder::On Right side of Road","Tue Dec 16 08:49:09 UTC 2014"
"3OYHVNTV5TYEG3K47F0A3NT618WKOZ","40.6214765243","-75.0410080954","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6214765243,-75.0410080954&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:48:53 UTC 2014"
"3R16PJFTS3RACAAMOVL1PPN1KHX4KA","40.6124232891","-75.0598289628","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6124232891,-75.0598289628&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has narrow shoulder::On Both sides of Road","Tue Dec 16 08:49:16 UTC 2014"
"33W1NHWFYHLPIQOY3XPJKCN64PQTZG","40.6600659381","-75.1121559254","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6600659381,-75.1121559254&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has wide shoulder::On Left side of Road","Tue Dec 16 08:49:20 UTC 2014"
"32XN26MTXZJ4XSA3QUA0SMA3S5ML0E","40.659056973","-75.0724419457","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.659056973,-75.0724419457&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has wide shoulder::On Left side of Road","Tue Dec 16 08:49:37 UTC 2014"
"3WRKFXQBOB7Z4MYIDZOWSYCVNE5YIC","40.6493269611","-75.0825559876","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6493269611,-75.0825559876&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has wide shoulder::On Right side of Road","Tue Dec 16 08:49:02 UTC 2014"
"3FBEFUUYRK5IFK5EVS1RS94JBW86AH","40.6395739217","-75.0543979357","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6395739217,-75.0543979357&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:49:26 UTC 2014"
"3K3G488TR28EJWCHF5O8Q35OJJJQ5S","40.656382116","-75.0486920641","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.656382116,-75.0486920641&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:49:08 UTC 2014"
"3EQPA8A374WV4NSTR3BFI60X6NZJZ1","40.6231799371","-75.0367729","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6231799371,-75.0367729&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:49:33 UTC 2014"
"39AYGO6AFFKPZ3Z34W6WEFOJA37N6I","40.6555038713","-75.0875049862","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6555038713,-75.0875049862&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:49:45 UTC 2014"
"3X878VYTIEIWFB0RPISBCOF63N5F72","40.6606418987","-75.0695319431","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6606418987,-75.0695319431&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has wide shoulder::On Both sides of Road","Tue Dec 16 08:49:58 UTC 2014"
"3ZXNP4Z39RLIF3ANBTV971KQ0JSL7E","40.656647961","-75.1154689122","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.656647961,-75.1154689122&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has Sidewalk::On Right side of Road","Tue Dec 16 08:49:51 UTC 2014"
"32W3UF2EZOLSTCYYWI4316ATF8O4CX","40.6568179917","-75.083738979","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6568179917,-75.083738979&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Road Not Visible","Tue Dec 16 08:50:57 UTC 2014"
"3W1K7D6QSBHPM4UH3BYYKIHKYIQZBW","40.6531267237","-75.1096310083","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6531267237,-75.1096310083&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has Sidewalk::On Left side of Road","Tue Dec 16 08:50:11 UTC 2014"
"3NQUW096N68MTMYGQQTTLXBWV9GL9Q","40.6127850368","-75.1033780076","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6127850368,-75.1033780076&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 08:50:04 UTC 2014"
"3PZDSVZ3J5HBKGVPL8DHHH45EC1N4X","40.6531418924","-75.0894709492","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6531418924,-75.0894709492&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:50:38 UTC 2014"
"3P0I4CQYVY75B3ELWTJDRYN1OF5WO7","40.6711422896","-75.1060365118","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6711422896,-75.1060365118&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has wide shoulder::On Left side of Road","Tue Dec 16 08:50:24 UTC 2014"
"3G3AJKPCXLS5WFZ3SAMSYX2CIW4Y4X","40.6619951002","-75.0475000421","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6619951002,-75.0475000421&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:50:53 UTC 2014"
"3U18MJKL1UMEFK84ENJZ0FGT6PHNC9","40.6357179945","-75.0443649218","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6357179945,-75.0443649218&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Imagery available","Tue Dec 16 08:50:43 UTC 2014"
"3HO4MYYR12O2UTJC1XIISAGDIZ06UT","40.659924673","-75.070410765","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.659924673,-75.070410765&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:50:21 UTC 2014"
"3421H3BM9AHGYWAGN5HG5IY4RKA9JB","40.6363573931","-75.0601992607","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6363573931,-75.0601992607&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:49:57 UTC 2014"
"3LB1BGHFL2WPD0ET7BN065E4YVNYTV","40.6573596715","-75.1112767294","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6573596715,-75.1112767294&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Has Sidewalk::On Right side of Road","Tue Dec 16 08:50:17 UTC 2014"
"3R6RZGK0XFC4QSIIC6NF7N2PVG3YVB","40.6495669385","-75.1129659363","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6495669385,-75.1129659363&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Road Not Visible","Tue Dec 16 08:50:04 UTC 2014"
"3Q9SPIIRWJMG9ZKKMAEVQ33WZY2WA9","40.6612639877","-75.1046489741","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6612639877,-75.1046489741&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Road Not Visible","Tue Dec 16 08:52:26 UTC 2014"
"3M7OI89LVYO68Z2CF6XIY4U7BZTC6P","40.6547522513","-75.0385607448","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6547522513,-75.0385607448&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Has narrow shoulder::On Left side of Road","Tue Dec 16 08:51:15 UTC 2014"
"359AP8GAGGKPCZGHYG2A4IU36AE7CK","40.6175395089","-75.0655034268","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6175395089,-75.0655034268&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Road Not Visible","Tue Dec 16 08:52:13 UTC 2014"
"39WSF6KUV2LBU3SUBTP75SG1HB0EO9","40.6455541391","-75.1000655","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6455541391,-75.1000655&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Road Not Visible","Tue Dec 16 08:52:20 UTC 2014"
"3PGQRAZX02KOY01EIBIAW0IIWC8YS5","40.6679091233","-75.096902981","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6679091233,-75.096902981&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","Road Not Visible","Tue Dec 16 08:52:42 UTC 2014"
"3HJ1EVZS2OJBHI4DE1PFGWH919UR34","40.6286556288","-75.1094521459","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6286556288,-75.1094521459&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Imagery available","Tue Dec 16 08:50:46 UTC 2014"
"31J7RYECZLQ44HVLMDE06RTDXXT1LY","40.6753552139","-75.1064251798","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6753552139,-75.1064251798&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Left side of Road","Tue Dec 16 08:51:03 UTC 2014"
"3SCKNODZ0XG833D8N6BOKTOF5ES7N2","40.6467819621","-75.1170719558","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6467819621,-75.1170719558&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","Road Not Visible","Tue Dec 16 08:51:24 UTC 2014"
"3M0556243SKLIWSE5P908L1W32BFNE","40.6594455415","-75.0716265449","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6594455415,-75.0716265449&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:50:31 UTC 2014"
"3AJA9FLWSCYT4VHN89W83D5FH3HFIY","40.672094285","-75.1215306143","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.672094285,-75.1215306143&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A3HB9PPUZU565U","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:51:29 UTC 2014"
"3XABXM4AJ15X6EVJD3VB2NFFL9JQ8T","40.6488869436","-75.0359769028","http://maps.googleapis.com/maps/api/streetview?size=600x400&location=40.6488869436,-75.0359769028&fov=120&heading=235&pitch=10&api=AIzaSyAayOw3zE32mgMeW_BkZHo1XxivwxZ9bO8","A219VCQZADQ45W","No Sidewalk/Shoulder::On Both sides of Road","Tue Dec 16 08:50:40 UTC 2014"
